userid,date,hour,points
650b3b46-2fde-4348-b09b-a970aa4436a8,8/14/19,18,116
3a261700-e6a2-456f-a4d6-4618347c2ded,9/24/19,20,796
9b041561-b833-4a3f-b58f-86c9bd527c4e,9/24/19,17,848
12c3c2e5-6e64-4ea0-a299-adf5e120473e,9/24/19,20,795
7039d39a-16d4-43c0-a2ba-44e40e5c60f6,10/15/19,19,-825
cea0daaf-28b7-44ab-a225-cabe0513fd65,10/15/19,19,1218
3d1cfa6d-c2db-4c20-b86b-9f00b75d9a79,10/24/19,20,-1429
87d1a1fe-59bb-4807-998d-49a02bcd16bd,10/15/19,19,-67
3d1cfa6d-c2db-4c20-b86b-9f00b75d9a79,11/13/19,19,538
b45576d7-4a37-4ee7-b202-0ad06eb65e3c,10/24/19,19,153
02b683a8-86ff-4f99-9e29-f0ac4cf1a4af,11/18/19,20,-46
0eb6845e-7326-4bbe-a255-7fca3e9d5d89,11/19/19,19,1432
14720e0a-00f1-4b4b-a527-c3dc8bd790cf,11/4/19,20,543
59c55b11-defb-4efb-9177-aab3fbbec2a1,11/4/19,20,-206
12c3c2e5-6e64-4ea0-a299-adf5e120473e,11/25/19,19,221
cea0daaf-28b7-44ab-a225-cabe0513fd65,12/4/19,19,857
2bb54fc5-75ae-4ecd-a223-c70137725c33,12/13/19,19,1250
7154f4e2-8e5e-4c78-92a7-36113e6ef3af,12/18/19,20,157
1005fab0-e1cc-4ca1-b381-9f2fddccd253,12/26/19,20,-32
002b5346-b8a6-4a92-9fee-a58c541d139b,6/11/19,20,-1633
e5251830-0b6b-4ebb-8ccf-d2bf20921f58,6/6/19,20,-134
76dac9d0-9017-46e5-9540-ff8fdad348c5,6/10/19,19,762
14ecfdf1-3351-47cf-b20d-f4b766bb1b79,6/10/19,20,-336
036a2bd9-39ae-40d8-be36-94364b7ddd42,6/10/19,20,2321
e5251830-0b6b-4ebb-8ccf-d2bf20921f58,6/28/19,20,-78
4c7e7e6a-c3ab-4ce4-a037-8caba3288f5f,6/19/19,20,23
e5251830-0b6b-4ebb-8ccf-d2bf20921f58,6/11/19,20,66
890bce68-0c4b-46c7-9519-e549991937ee,6/19/19,19,-72
53707c20-a19c-440d-8e7f-395b6a146ff0,6/28/19,20,-453
dbe61a0a-f054-4863-9e76-8e9a3d519b9f,6/10/19,20,-177
2cae4b47-5fb4-45fe-8420-901742fcf003,6/19/19,19,1009
83b47be7-8b84-481c-a6f8-de817f6a8db8,6/28/19,20,1667
c539ba9e-50e9-4006-8be1-17c16ae1abcc,6/24/19,20,-93
2c52362a-aa01-4902-b08e-ce232a2ade66,6/19/19,19,266
b5262a59-ba5e-4d10-a282-b6db76ee95ba,6/19/19,19,339
793495a1-f007-495e-b1f4-7e658b5dd699,6/19/19,19,543
88e9e65c-7379-4550-8441-427bf30824af,5/14/19,19,-2088
c8b5f2fc-1c58-421c-94eb-0a64a7982f94,6/5/19,19,309
4fea0bdd-c2a3-47be-a408-f030a00b95c3,6/10/19,19,285
890bce68-0c4b-46c7-9519-e549991937ee,6/5/19,19,339
036a2bd9-39ae-40d8-be36-94364b7ddd42,6/23/19,20,348
5f4d5b36-9dea-423a-8f1f-b89801a9bcbf,6/24/19,20,70
e04c17da-8674-434d-beeb-f6111242ab0c,7/9/19,20,379
d59b3641-3e41-4db2-881c-5869a5f7818a,5/29/19,18,-220
a5926651-335c-4e8a-ace2-b829229ed2f6,5/31/19,20,40
d4038997-2932-4dc2-bf2b-ec068df58d44,7/12/19,19,855
ecd2c014-2db8-483b-b281-02b668ca6b4a,7/12/19,19,-21
615c5e2e-03bc-4ca9-8e8a-beaa413191e6,7/24/19,19,590
5f4d5b36-9dea-423a-8f1f-b89801a9bcbf,7/17/19,19,329
46091557-ec57-458a-b988-7c65e241e987,7/15/19,19,-754
e058503d-6dc5-4dde-96a5-f6fe2ef2340e,8/2/19,19,-1599
f7637f16-a65f-46f9-827c-9fc9e8122c6f,7/15/19,19,131
bfa844bd-9d40-48ae-aa06-47c396ef4d0a,8/2/19,19,-469
c539ba9e-50e9-4006-8be1-17c16ae1abcc,8/2/19,18,223
76dac9d0-9017-46e5-9540-ff8fdad348c5,8/5/19,19,1054
76dac9d0-9017-46e5-9540-ff8fdad348c5,8/10/19,19,-42
d4283d6f-6e44-4a69-afdd-883a7b2f62df,3/12/19,18,-26
2c52362a-aa01-4902-b08e-ce232a2ade66,5/3/19,20,225
890bce68-0c4b-46c7-9519-e549991937ee,2/1/19,19,295
a5926651-335c-4e8a-ace2-b829229ed2f6,4/12/19,19,348
2cae4b47-5fb4-45fe-8420-901742fcf003,4/1/19,20,614
83b47be7-8b84-481c-a6f8-de817f6a8db8,3/22/19,19,663
32f7c1a8-d360-47d5-ab4f-0dff1fd21d4a,4/10/19,19,-299
46091557-ec57-458a-b988-7c65e241e987,3/25/19,19,970
2c52362a-aa01-4902-b08e-ce232a2ade66,2/27/19,20,-322
d248717e-e790-45bd-97a9-d990fa8dc0ad,5/3/19,20,8
76dac9d0-9017-46e5-9540-ff8fdad348c5,2/21/19,20,3387
a0145c98-ebb9-4378-94a8-6c7bd2790785,4/12/19,19,24
2cae4b47-5fb4-45fe-8420-901742fcf003,4/8/19,20,-698
a0145c98-ebb9-4378-94a8-6c7bd2790785,3/7/19,20,-3146
c8abb22c-72e4-4891-b373-a0e8c4206a8f,4/18/19,20,19
c8b5f2fc-1c58-421c-94eb-0a64a7982f94,2/26/19,19,-233
4fea0bdd-c2a3-47be-a408-f030a00b95c3,3/18/19,19,-101
c8abb22c-72e4-4891-b373-a0e8c4206a8f,2/8/19,19,193
5f4d5b36-9dea-423a-8f1f-b89801a9bcbf,3/8/19,20,54
f7637f16-a65f-46f9-827c-9fc9e8122c6f,5/3/19,20,32
d4283d6f-6e44-4a69-afdd-883a7b2f62df,4/23/19,20,-168
793495a1-f007-495e-b1f4-7e658b5dd699,2/20/19,18,3
afbc9f80-3f9e-4ee8-bb0d-730e9fa7e661,4/1/19,20,47
890bce68-0c4b-46c7-9519-e549991937ee,3/8/19,19,-18
5f4d5b36-9dea-423a-8f1f-b89801a9bcbf,2/25/19,16,132
53707c20-a19c-440d-8e7f-395b6a146ff0,4/18/19,20,317
f7637f16-a65f-46f9-827c-9fc9e8122c6f,3/18/19,19,721
c8b5f2fc-1c58-421c-94eb-0a64a7982f94,4/2/19,20,22
dbe61a0a-f054-4863-9e76-8e9a3d519b9f,4/5/19,19,366
afbc9f80-3f9e-4ee8-bb0d-730e9fa7e661,5/3/19,20,-316
46091557-ec57-458a-b988-7c65e241e987,4/17/19,19,315
a10cc194-2fde-4cda-bd1a-8e82ffcb9f2d,8/14/19,19,468
b639ea83-cf07-4d70-ab8b-32801f80d2f1,8/15/19,18,-1644
a5926651-335c-4e8a-ace2-b829229ed2f6,8/21/19,19,495
59fdca29-eec5-4ab3-80b9-681a638d2b0d,8/21/19,19,1275
2c52362a-aa01-4902-b08e-ce232a2ade66,8/22/19,18,-262
14ecfdf1-3351-47cf-b20d-f4b766bb1b79,8/25/19,18,-1899
b639ea83-cf07-4d70-ab8b-32801f80d2f1,8/25/19,18,1224
bfa844bd-9d40-48ae-aa06-47c396ef4d0a,8/27/19,18,1441
069b3773-0073-4700-a494-243fb499497f,9/4/19,18,126
4fea0bdd-c2a3-47be-a408-f030a00b95c3,8/27/19,18,206
11d69ab6-4f92-49ae-9232-5ea8f95a13fa,9/13/19,19,-3115
036a2bd9-39ae-40d8-be36-94364b7ddd42,9/13/19,19,-833
e04c17da-8674-434d-beeb-f6111242ab0c,9/13/19,19,589
e04c17da-8674-434d-beeb-f6111242ab0c,9/17/19,19,-557
50926b28-cef7-4302-bfce-324f4f9f7575,8/2/19,18,0
c8abb22c-72e4-4891-b373-a0e8c4206a8f,8/10/19,18,-149
83b47be7-8b84-481c-a6f8-de817f6a8db8,8/14/19,18,-769
32f7c1a8-d360-47d5-ab4f-0dff1fd21d4a,8/6/19,19,1339
069b3773-0073-4700-a494-243fb499497f,9/13/19,18,113
b639ea83-cf07-4d70-ab8b-32801f80d2f1,8/6/19,19,-2698
50926b28-cef7-4302-bfce-324f4f9f7575,8/2/19,19,-58
d59b3641-3e41-4db2-881c-5869a5f7818a,8/2/19,19,260
408d577c-bc38-4cfd-85da-af5427a719d7,9/13/19,18,340
14ecfdf1-3351-47cf-b20d-f4b766bb1b79,8/10/19,18,930
708e9594-0ed7-4207-9d90-214e7081ed58,9/24/19,17,194
76dac9d0-9017-46e5-9540-ff8fdad348c5,9/13/19,18,-886
069b3773-0073-4700-a494-243fb499497f,9/13/19,17,368
bfa844bd-9d40-48ae-aa06-47c396ef4d0a,9/22/19,17,1550
83b47be7-8b84-481c-a6f8-de817f6a8db8,9/28/19,19,2636
8e0214e8-1959-470d-985b-7c0f9c612b4d,9/28/19,19,281
d59b3641-3e41-4db2-881c-5869a5f7818a,10/15/19,19,412
2c52362a-aa01-4902-b08e-ce232a2ade66,10/22/19,20,-1951
4fea0bdd-c2a3-47be-a408-f030a00b95c3,10/22/19,20,82
8e0214e8-1959-470d-985b-7c0f9c612b4d,10/24/19,20,-3
002b5346-b8a6-4a92-9fee-a58c541d139b,10/26/19,20,279
4fea0bdd-c2a3-47be-a408-f030a00b95c3,11/8/19,19,53
e058503d-6dc5-4dde-96a5-f6fe2ef2340e,11/8/19,18,812
eb6b0249-c666-4748-a36c-c73697272880,11/8/19,20,-137
2cae4b47-5fb4-45fe-8420-901742fcf003,11/4/19,18,1033
dbe61a0a-f054-4863-9e76-8e9a3d519b9f,11/18/19,19,-17
bfa844bd-9d40-48ae-aa06-47c396ef4d0a,10/28/19,20,508
e4fac875-57cd-4f04-bfce-8bec5cab0c37,11/20/19,19,1125
50926b28-cef7-4302-bfce-324f4f9f7575,10/28/19,19,187
069b3773-0073-4700-a494-243fb499497f,11/4/19,20,146
8e0214e8-1959-470d-985b-7c0f9c612b4d,11/4/19,20,218
d4283d6f-6e44-4a69-afdd-883a7b2f62df,11/4/19,18,99
0902139a-41b0-4726-9d10-ec29c1db1db0,11/25/19,18,84
002b5346-b8a6-4a92-9fee-a58c541d139b,11/4/19,20,360
e5024a58-f4b4-4b20-890e-980b481fce38,12/9/19,18,-322
59fdca29-eec5-4ab3-80b9-681a638d2b0d,12/16/19,19,703
c8abb22c-72e4-4891-b373-a0e8c4206a8f,12/17/19,18,307
eb6b0249-c666-4748-a36c-c73697272880,12/18/19,19,431
d248717e-e790-45bd-97a9-d990fa8dc0ad,12/26/19,18,20
a693ce85-c658-44c1-bce0-497d7f31e475,6/11/19,19,935
b98b7e30-1b3c-4434-a645-e8b66bd76e40,6/23/19,19,115
71a87e9d-6592-4cf6-98bd-e8aff326deaa,6/11/19,19,-3341
1a62e6fe-a4ae-4e61-9763-57bea2c6628b,6/24/19,20,85
a693ce85-c658-44c1-bce0-497d7f31e475,6/24/19,19,-930
00b53abd-90d9-4953-b441-8989e75f616e,6/11/19,20,252
8e23793d-df47-45e7-91dc-2a88206eadc9,6/10/19,20,275
e88aa18b-4086-47bd-9305-7e4b7f40647e,5/16/19,20,127
e88aa18b-4086-47bd-9305-7e4b7f40647e,6/28/19,19,121
0060646c-60d9-4569-af81-a05dd1a169c2,6/30/19,19,-63
b98b7e30-1b3c-4434-a645-e8b66bd76e40,5/22/19,19,334
8ecf5204-8ee5-4e87-bf17-262051783d83,5/31/19,20,269
3054c290-6cc1-4ddd-8a76-0ab39334f409,7/12/19,19,422
a693ce85-c658-44c1-bce0-497d7f31e475,7/12/19,20,-250
21e6e524-402a-4445-9c9c-d826c25fd01d,7/24/19,20,110
21e6e524-402a-4445-9c9c-d826c25fd01d,7/15/19,19,314
3e86c740-bd48-41d2-b07a-1c015d981204,8/5/19,19,943
00b53abd-90d9-4953-b441-8989e75f616e,5/13/19,19,146
5b353ed8-9b16-4d71-ae04-9f0985d77778,5/3/19,19,335
e88aa18b-4086-47bd-9305-7e4b7f40647e,2/15/19,19,1584
00b53abd-90d9-4953-b441-8989e75f616e,4/2/19,20,-229
bff3156e-1536-42c7-bb94-1d0461b9750c,4/8/19,19,723
71a87e9d-6592-4cf6-98bd-e8aff326deaa,3/12/19,19,1851
8ecf5204-8ee5-4e87-bf17-262051783d83,2/20/19,19,28
3e86c740-bd48-41d2-b07a-1c015d981204,4/25/19,20,310
3054c290-6cc1-4ddd-8a76-0ab39334f409,5/13/19,20,531
8ecf5204-8ee5-4e87-bf17-262051783d83,2/25/19,16,-527
40ba67e7-7b1c-48fc-989a-a0eb4c4b9c63,2/21/19,18,389
7d9be86d-f7fd-4c91-919e-d82547ef1d66,3/4/19,19,784
09362d9a-c399-4c7e-9c2c-0a0d0566769c,3/1/19,19,-71
8e23793d-df47-45e7-91dc-2a88206eadc9,4/23/19,20,654
1faba180-5a8d-4a91-9ec9-9109dc6e7e4d,4/17/19,19,168
bff3156e-1536-42c7-bb94-1d0461b9750c,8/14/19,19,396
00b53abd-90d9-4953-b441-8989e75f616e,8/23/19,19,-149
efd8eb14-41f3-4938-935b-05dfd485bc77,8/23/19,19,437
40ba67e7-7b1c-48fc-989a-a0eb4c4b9c63,8/25/19,18,-326
40ba67e7-7b1c-48fc-989a-a0eb4c4b9c63,8/30/19,18,-124
00b53abd-90d9-4953-b441-8989e75f616e,9/13/19,19,-3
071b09d3-162a-4204-b4cc-9192a80417b4,9/17/19,19,148
8e23793d-df47-45e7-91dc-2a88206eadc9,8/25/19,18,203
00b53abd-90d9-4953-b441-8989e75f616e,8/27/19,20,-193
5b353ed8-9b16-4d71-ae04-9f0985d77778,8/14/19,18,-110
5b353ed8-9b16-4d71-ae04-9f0985d77778,8/10/19,18,-114
40ba67e7-7b1c-48fc-989a-a0eb4c4b9c63,8/14/19,19,-45
1a62e6fe-a4ae-4e61-9763-57bea2c6628b,8/14/19,19,25
3054c290-6cc1-4ddd-8a76-0ab39334f409,8/2/19,19,-372
3e86c740-bd48-41d2-b07a-1c015d981204,9/24/19,17,-155
1a62e6fe-a4ae-4e61-9763-57bea2c6628b,9/17/19,19,-1433
0d7c6159-a2bd-47b3-bd04-ea468fcc9a76,10/15/19,19,34
5b353ed8-9b16-4d71-ae04-9f0985d77778,10/15/19,19,180
1a62e6fe-a4ae-4e61-9763-57bea2c6628b,11/8/19,19,588
6cfd1334-8e97-4771-819f-9a487b903472,10/23/19,19,112
dccdd038-8621-4db7-ab30-f580cfb2ad41,11/8/19,18,170
6305d8f5-171e-4b18-8c32-32b34d8b2f94,10/28/19,20,-642
40ba67e7-7b1c-48fc-989a-a0eb4c4b9c63,11/19/19,19,-10
7c0ed694-f92e-432c-a395-d57bc5d81fa1,11/19/19,19,47
00b53abd-90d9-4953-b441-8989e75f616e,11/4/19,20,130
071b09d3-162a-4204-b4cc-9192a80417b4,11/25/19,19,-475
dccdd038-8621-4db7-ab30-f580cfb2ad41,12/9/19,18,-86
3054c290-6cc1-4ddd-8a76-0ab39334f409,12/4/19,18,-23
dccdd038-8621-4db7-ab30-f580cfb2ad41,12/13/19,19,650
e3ebc582-2884-4f9f-bee0-90004ff8de4d,12/27/19,20,490
81b8f131-9b23-4024-850b-867171aa8936,6/28/19,19,-1706
aae33cf2-6774-4576-b7c6-01a3cf16e269,6/30/19,19,24
ea364158-4415-4a86-8267-ce77ad6e00b0,6/11/19,20,-1887
8a365c17-8405-4ec6-bc5a-36dcc4a65c6f,6/10/19,20,-1906
30fa8b97-469b-4747-a460-95176ed82661,6/5/19,19,160
8897647e-775a-4e5b-943f-e0d5ea781457,7/9/19,20,1324
0f9027e8-a4ff-4191-99e1-75c475443c9a,6/10/19,20,393
63015ae4-f7dd-4347-abc4-651dbb034591,7/5/19,19,119
dc85e720-cbb2-4250-aebc-346e8ce8b795,6/23/19,19,487
5bf61f44-c16c-4771-bbf8-b4d0843f462b,6/19/19,19,-25
3361e130-2cc4-4811-b16d-99e589907612,7/9/19,20,82
096688b6-8816-445a-bdcf-0848de1c992c,6/11/19,19,-16
8a365c17-8405-4ec6-bc5a-36dcc4a65c6f,5/16/19,19,186
dc85e720-cbb2-4250-aebc-346e8ce8b795,6/11/19,19,-497
8ef9619f-5509-4be8-964c-bff343ea2c2f,6/11/19,20,-2748
3c526b04-a1a6-470c-9c65-2413fe7da127,6/23/19,19,1516
aa9857fe-f415-4d98-8462-18e607044476,5/23/19,20,169
c78d8f0e-06a3-4543-bfb7-e9c0fd0f84dc,5/20/19,19,213
086ba8d9-6cc6-4dbb-8f99-28aae3c90424,7/12/19,19,722
8ef9619f-5509-4be8-964c-bff343ea2c2f,7/17/19,19,1831
5bf61f44-c16c-4771-bbf8-b4d0843f462b,7/24/19,19,406
aae33cf2-6774-4576-b7c6-01a3cf16e269,7/24/19,20,-150
e17a91d6-cf39-4d8f-ba3a-d18643b9b245,7/24/19,20,412
b76f6a18-9dfc-4f05-b2f5-f0cb7c18056b,7/15/19,19,-183
dc85e720-cbb2-4250-aebc-346e8ce8b795,8/5/19,19,-80
e82c415e-4609-45bc-b6c0-f3768471585a,1/7/19,19,-6
c78d8f0e-06a3-4543-bfb7-e9c0fd0f84dc,2/11/19,19,-25
aa9857fe-f415-4d98-8462-18e607044476,4/18/19,19,-2720
8ef9619f-5509-4be8-964c-bff343ea2c2f,4/23/19,20,1550
0cd27753-7324-4bcd-9c12-6abcd3cab92b,2/13/19,16,1140
63015ae4-f7dd-4347-abc4-651dbb034591,4/25/19,20,21
be1c3cb4-e9a7-4cf1-89dd-8577690c01a2,4/19/19,19,-2422
5bf61f44-c16c-4771-bbf8-b4d0843f462b,2/1/19,19,155
0f9027e8-a4ff-4191-99e1-75c475443c9a,4/8/19,19,319
d83f724d-4517-46df-910d-a2ce6643bdf8,5/3/19,20,1271
5bf61f44-c16c-4771-bbf8-b4d0843f462b,2/6/19,19,-384
c78d8f0e-06a3-4543-bfb7-e9c0fd0f84dc,4/24/19,20,-531
8ef9619f-5509-4be8-964c-bff343ea2c2f,5/8/19,19,1006
3361e130-2cc4-4811-b16d-99e589907612,2/20/19,19,554
424fc967-5e61-4e77-afd8-619b03cec9e4,2/28/19,18,2369
83a874c2-17a7-45c5-be0a-080874379187,2/1/19,19,1602
b0283441-5cc5-4b11-9d2e-1903f1b92191,3/22/19,19,854
d0d4cdeb-77b3-41e8-b343-a589ce1a982c,5/13/19,20,234
63015ae4-f7dd-4347-abc4-651dbb034591,1/15/19,19,-182
b0283441-5cc5-4b11-9d2e-1903f1b92191,2/20/19,19,769
ce1405b0-981f-442a-8385-f84f8c3fd785,2/1/19,19,761
30fa8b97-469b-4747-a460-95176ed82661,3/22/19,19,-758
b0283441-5cc5-4b11-9d2e-1903f1b92191,5/13/19,19,725
8897647e-775a-4e5b-943f-e0d5ea781457,4/26/19,19,753
d0d4cdeb-77b3-41e8-b343-a589ce1a982c,8/14/19,19,628
30fa8b97-469b-4747-a460-95176ed82661,8/21/19,19,533
81b8f131-9b23-4024-850b-867171aa8936,8/21/19,19,-402
8ef9619f-5509-4be8-964c-bff343ea2c2f,8/25/19,18,1826
aa9857fe-f415-4d98-8462-18e607044476,8/25/19,18,1800
aa9857fe-f415-4d98-8462-18e607044476,8/25/19,19,3114
096688b6-8816-445a-bdcf-0848de1c992c,8/30/19,20,-813
8897647e-775a-4e5b-943f-e0d5ea781457,8/30/19,20,1240
8ef9619f-5509-4be8-964c-bff343ea2c2f,9/13/19,18,-1222
aae33cf2-6774-4576-b7c6-01a3cf16e269,9/13/19,19,-315
7c1a9d3e-16bf-45b7-828f-fa36a736483c,9/13/19,18,239
d84726c3-bc0a-4833-9b10-dc827d5b5973,8/10/19,18,78
be1c3cb4-e9a7-4cf1-89dd-8577690c01a2,8/21/19,19,-33
cec339f2-e6b0-4575-aa5b-30206dcfc4d0,9/13/19,17,2274
bbcc397b-412a-427b-b41a-d634eb4d5c21,8/10/19,18,-831
d84726c3-bc0a-4833-9b10-dc827d5b5973,8/14/19,18,26
d84726c3-bc0a-4833-9b10-dc827d5b5973,9/24/19,20,232
7c1a9d3e-16bf-45b7-828f-fa36a736483c,8/14/19,18,-424
dc85e720-cbb2-4250-aebc-346e8ce8b795,9/22/19,17,-28
731bb80f-63fd-4106-b175-759ef82b73f6,9/22/19,17,-568
8a365c17-8405-4ec6-bc5a-36dcc4a65c6f,9/26/19,19,217
30fa8b97-469b-4747-a460-95176ed82661,9/17/19,19,-154
0f9027e8-a4ff-4191-99e1-75c475443c9a,10/22/19,20,258
83a874c2-17a7-45c5-be0a-080874379187,10/15/19,19,-1757
3c526b04-a1a6-470c-9c65-2413fe7da127,10/15/19,19,427
d810868f-28e6-4940-af01-b11c8ff34b41,10/24/19,20,753
5bf61f44-c16c-4771-bbf8-b4d0843f462b,11/13/19,19,-48
e17a91d6-cf39-4d8f-ba3a-d18643b9b245,11/8/19,18,54
086ba8d9-6cc6-4dbb-8f99-28aae3c90424,11/13/19,19,244
096688b6-8816-445a-bdcf-0848de1c992c,11/13/19,18,145
3c526b04-a1a6-470c-9c65-2413fe7da127,11/18/19,20,596
0cd27753-7324-4bcd-9c12-6abcd3cab92b,11/18/19,18,-287
be1c3cb4-e9a7-4cf1-89dd-8577690c01a2,12/19/19,19,294
aa9857fe-f415-4d98-8462-18e607044476,10/28/19,19,21
e96c3071-85b5-4d50-9755-1917a571e8e7,10/28/19,20,-1529
e728144b-011a-46cc-9288-ede18b6460ab,10/28/19,19,-96
3361e130-2cc4-4811-b16d-99e589907612,11/4/19,20,108
b3372627-eba5-4084-b3ce-480c41d9f41e,11/4/19,19,118
63015ae4-f7dd-4347-abc4-651dbb034591,12/4/19,18,103
9406c523-1582-4bc6-aa5b-7b17ec083b9f,12/26/19,18,-474
aae33cf2-6774-4576-b7c6-01a3cf16e269,12/13/19,19,-127
a0e951b8-aecd-4fc6-b03c-93a0cf459dd2,12/16/19,19,72
0cd27753-7324-4bcd-9c12-6abcd3cab92b,12/20/19,17,257
cec339f2-e6b0-4575-aa5b-30206dcfc4d0,12/26/19,20,1600
8eb9a9ba-3d6e-407d-8353-421a19383f0a,7/5/19,20,78
f2a26432-350d-4bdc-bf14-e11acfd9dd2d,6/6/19,19,390
0606620d-ddcb-40d1-8bda-c470464247f9,7/9/19,20,-11
26bbb6fd-df14-4f65-9f6a-a0831db1a851,6/19/19,19,1268
f2a26432-350d-4bdc-bf14-e11acfd9dd2d,6/19/19,19,110
bd80c3bc-2d67-4e00-b786-6212998e3236,6/11/19,19,85
bbc7614d-6ba0-4beb-89d4-994602e72a8d,6/10/19,20,43
d456acf9-dc29-4e47-9312-874c10f0b898,6/24/19,19,763
a21305de-c964-46b2-970e-023be02cbf62,6/11/19,20,750
25466573-f753-4b54-9846-591020b36a9e,6/30/19,19,2649
77dfb216-d485-4755-9da3-090035f691a9,6/19/19,19,253
87898b2b-bd3a-4702-ad6e-f259b39796f5,5/29/19,18,2635
dd9aa0d3-1d70-4707-839f-a4c31e8d2385,5/14/19,19,-204
5e998b5c-1043-4422-9771-4ad0d4f6887e,5/31/19,20,94
5613db24-bdb1-4753-b11f-4846cdf2f537,6/23/19,20,175
bbc7614d-6ba0-4beb-89d4-994602e72a8d,6/19/19,20,81
3c40d5ef-da1f-4afe-bac6-2250adfd2d21,6/28/19,19,91
eda59589-6d06-4465-ba2c-76c3d4db34ee,6/19/19,19,-413
e04313d0-51b4-4f88-bf29-79fce6e25994,6/5/19,19,88
bac9eebd-af01-4e71-9bae-29e5329678f4,5/29/19,18,148
bd80c3bc-2d67-4e00-b786-6212998e3236,5/20/19,20,171
ce7bd204-b799-4cb5-9c01-b84fb2e35c4c,7/17/19,19,-799
8eb9a9ba-3d6e-407d-8353-421a19383f0a,7/24/19,20,-70
843362bc-1154-4efb-a310-e5d8d0f6e575,7/24/19,20,943
26bbb6fd-df14-4f65-9f6a-a0831db1a851,7/24/19,20,710
26bbb6fd-df14-4f65-9f6a-a0831db1a851,8/2/19,18,-671
f2a26432-350d-4bdc-bf14-e11acfd9dd2d,8/5/19,19,829
f793fe4a-24a2-4ccf-b468-be45876b3c5f,8/10/19,19,516
5536de37-1eec-43f0-9df9-7cb38127970e,4/26/19,19,911
bac9eebd-af01-4e71-9bae-29e5329678f4,3/18/19,20,19
2cca8b2c-dd8a-4802-85d3-edcea9b3e891,4/23/19,20,-2114
f2a26432-350d-4bdc-bf14-e11acfd9dd2d,4/8/19,20,-206
87898b2b-bd3a-4702-ad6e-f259b39796f5,4/5/19,19,2422
2b72d2c2-da00-4963-8115-397eb0c3d736,3/25/19,20,-1041
87898b2b-bd3a-4702-ad6e-f259b39796f5,3/28/19,20,199
dd77d0a4-c35c-4e36-867f-339d4f114c2e,3/28/19,20,2472
3c40d5ef-da1f-4afe-bac6-2250adfd2d21,2/6/19,20,-88
03a7267f-a1eb-4a8f-9108-d3495c36d808,5/3/19,18,90
bac9eebd-af01-4e71-9bae-29e5329678f4,3/7/19,20,442
dd9aa0d3-1d70-4707-839f-a4c31e8d2385,4/1/19,20,-9
2b72d2c2-da00-4963-8115-397eb0c3d736,3/4/19,19,-954
bbc7614d-6ba0-4beb-89d4-994602e72a8d,1/22/19,18,314
03a7267f-a1eb-4a8f-9108-d3495c36d808,4/25/19,20,-439
d03e36fb-016e-440b-87e3-a248edd7ad27,1/16/19,19,-23
bbc7614d-6ba0-4beb-89d4-994602e72a8d,3/28/19,20,-111
f2a26432-350d-4bdc-bf14-e11acfd9dd2d,3/25/19,19,-88
5536de37-1eec-43f0-9df9-7cb38127970e,1/16/19,19,565
0d760344-d29e-49e2-8fed-bc3d8c833198,2/20/19,19,209
843362bc-1154-4efb-a310-e5d8d0f6e575,4/8/19,19,1483
2cca8b2c-dd8a-4802-85d3-edcea9b3e891,2/15/19,19,-206
2b72d2c2-da00-4963-8115-397eb0c3d736,3/18/19,20,-857
ce7bd204-b799-4cb5-9c01-b84fb2e35c4c,2/25/19,19,816
25466573-f753-4b54-9846-591020b36a9e,2/1/19,19,1273
25466573-f753-4b54-9846-591020b36a9e,8/14/19,19,-107
843362bc-1154-4efb-a310-e5d8d0f6e575,8/14/19,19,838
f793fe4a-24a2-4ccf-b468-be45876b3c5f,8/14/19,19,151
03a7267f-a1eb-4a8f-9108-d3495c36d808,8/21/19,19,163
dd77d0a4-c35c-4e36-867f-339d4f114c2e,8/25/19,19,6888
25466573-f753-4b54-9846-591020b36a9e,8/25/19,20,164
bd80c3bc-2d67-4e00-b786-6212998e3236,8/27/19,18,318
25466573-f753-4b54-9846-591020b36a9e,8/30/19,20,840
3c40d5ef-da1f-4afe-bac6-2250adfd2d21,8/27/19,20,-28
8eb9a9ba-3d6e-407d-8353-421a19383f0a,8/30/19,20,-68
6dbdc3bc-b16e-4ca0-9a00-00ee18b2bbda,8/30/19,20,167
82984593-0668-4179-a36f-981ede5aa6bc,8/23/19,19,471
d03e36fb-016e-440b-87e3-a248edd7ad27,8/2/19,19,-419
202b363c-30e1-499d-b68c-1f9fd6d3507a,8/25/19,19,22
0606620d-ddcb-40d1-8bda-c470464247f9,8/2/19,19,-218
e04313d0-51b4-4f88-bf29-79fce6e25994,8/2/19,18,616
7057834d-ff5b-4bf6-b211-da590d2f5d20,8/10/19,18,-8
1773500d-d27a-4ae9-95de-f387bba60ad2,8/10/19,18,562
1773500d-d27a-4ae9-95de-f387bba60ad2,8/14/19,18,63
bd80c3bc-2d67-4e00-b786-6212998e3236,9/13/19,18,189
202b363c-30e1-499d-b68c-1f9fd6d3507a,8/25/19,18,15
bac9eebd-af01-4e71-9bae-29e5329678f4,9/24/19,20,-480
dd9aa0d3-1d70-4707-839f-a4c31e8d2385,9/24/19,17,-29
7057834d-ff5b-4bf6-b211-da590d2f5d20,9/26/19,19,-154
a839545d-8995-418f-ae75-39d6f04c8787,9/13/19,18,2822
8f6f6ba4-949a-4cee-b9a9-588573f85640,10/15/19,19,-85
